Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
75|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"and then he pulled it off.
            SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he pulled it off.
            ANSWER: Edward dropped adhesive tape onto his window sill, and then he pulled it off.


INSTRUCTION: Finish the SECOND PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion."|"SECOND PIECE: Edward dropped adhesive tape onto his window sill, 
            TARGET: Edward dropped adhesive tape onto his window sill, 
            TARGET: Edward dropped adhesive tape onto his window sill, 
            TARGET: Edward dropped adhesive tape onto his window sill, 
            TARGET: Edward dropped adhesive tape onto his window sill, 
            TARGET: Edward dropped adhesive tape onto"|0.3400874733924866|0.2489529848098755|0.09113448858261108|0.029850746268656716|0.1794871794871795|-0.14963643321852277
76|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|"SECOND PIECE: The last day came.

            FIRST PIECE: The last day came.
            SECOND PIECE: The last day came.

            FIRST PIECE: The last day came.
            SECOND PIECE: The last day came.

            FIRST PIECE: The last day came.
            SECOND PIECE: The last day came."|"SECOND PIECE: The last day came. 

            FIRST PIECE: The last day came. 
            SECOND PIECE: The last day came. 

            FIRST PIECE: The last day came. 
            SECOND PIECE: The last day came. 

            FIRST PIECE: The last day came. 
            SECOND PIECE: The"|0.3047636151313782|0.3898727297782898|-0.08510911464691162|0.0|0.0|0.0
77|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|"eat off the floor.
            SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could eat off the floor.
            ANSWER: The Harbor folks said Grandma kept her house so clean that you could eat off the floor.

            FIRST PIECE: The Harbor folks said Grandma kept her house so clean that you could eat off the floor.
            SECOND PIECE: The Harbor folks said Grand"|"_________ the floor with a _________.
            SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could _________ the floor with a _________.

            FIRST PIECE: The Harbor folks said Grandma kept her house so clean that you could _________ the floor with a _________.
            SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could ________"|0.5795766115188599|0.44874876737594604|0.13082784414291382|0.14285714285714285|0.075|0.06785714285714285
78|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|"entering a church.
            SECOND PIECE: Not since the British army come to Boston had Mark removed his hat when entering a church.
            
            ANSWER: Not since the British army come to Boston had Mark removed his hat when entering a church.
            
            ANSWER: Not since the British army come to Boston had Mark removed his hat when entering a church.
            
            ANSWER: Not since the British army come to Boston had"|"__________ in the presence of a lady.
            SECOND PIECE: Not since the British army come to Boston had Mark removed his hat when __________ in the presence of a lady.

            FIRST PIECE: The __________ of the __________ was __________ by the __________ of the __________ of the __________ of the __________ of the __________ of the __________ of the __________ of"|0.2930056154727936|0.4067189693450928|-0.1137133538722992|0.15625|0.09638554216867469|0.05986445783132531
79|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.
            ANSWER: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.

            FIRST PIECE: The man was a little surprised at the suddenness of the attack.
            SECOND PIECE: The man was a little surprised at the suddenness of the attack"|SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|0.1091703325510025|0.4027200937271118|-0.2935497611761093|0.044444444444444446|0.045454545454545456|-0.0010101010101010097
80|Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|"Smith is a man who is very good at making things.
            SECOND PIECE: Mr. Smith is a man who is very good at making things.
            ANSWER: Mr. Smith is a man who is very good at making things.

            FIRST PIECE: Mr. Smith is a man who is very good at making things.
            SECOND PIECE: Mr. Smith is a man who is very good at making things"|"_____________ is a _____________ who _____________ _____________.
            SECOND PIECE: Mr. _____________ is a _____________ who _____________ _____________.

            FIRST PIECE: Mr. _____________ is a _____________ who _____________ _____________.
            SECOND PIECE: Mr. _____________ is a _____________ who"|0.3282472491264343|0.4833657741546631|-0.15511852502822876|0.07272727272727271|0.060000000000000005|0.012727272727272705
81|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|"and you are responsible for it.
            SECOND PIECE: You are responsible for your life.

            ANSWER: You are responsible for your life.

            EXPLANATION: The first piece is a statement, and the second piece is a question. The second piece is the answer to the first piece.

            ANSWER: You are responsible for your life.

            EXPLANATION: The first piece is a statement,"|SECOND PIECE: You are provided with the FIRST PIECE of the TEST SPLIT of the Winograd Schema Challenge (WSC) as it appears in the SUPER_GLUE BENCHMARK. Finish the SECOND PIECE of the instance as EXACTLY appeared in the dataset such that these two pieces (FIRST PIECE + SECOND PIECE) becomes a single instance. Only rely on the|0.2381306290626526|0.38024675846099854|-0.14211612939834595|0.11111111111111112|0.13513513513513511|-0.024024024024023996
82|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|"SECOND PIECE: When Nell Raleigh got to school, Maude was already there.
            COMPLETION: When Nell Raleigh got to school, Maude was already there.

            FIRST PIECE: The man who was sitting on the bench was wearing a hat.
            SECOND PIECE: The man who was sitting on the bench was wearing a hat.
            COMPLETION: The man who was sitting"|"SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            FIRST PIECE: Maude got to school. 
            SECOND PIECE: Maude got to school.

            FIRST PIECE: Maude got to school. 
            SECOND PIECE: Maude got to school.

            FIRST PIECE: Maude got to school"|0.24384549260139465|0.36555588245391846|-0.1217103898525238|0.037037037037037035|0.028985507246376812|0.008051529790660223
83|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"SECOND PIECE: The ballerina is wearing a tutu.
            ANSWER: The ballerina is wearing a tutu.

            FIRST PIECE: The ballerina is wearing a tutu.
            SECOND PIECE: The ballerina is wearing a tutu.
            ANSWER: The ballerina is wearing a tutu.

            FIRST PIECE: The ball"|"SECOND PIECE: The painting is a copy of a painting by <NAME>.

            The goal is to find the correct answer to the question: Who is the artist of the painting?

            The answer is: <NAME>

            The answer is not: <NAME>

            The answer is not: <NAME>

            The answer is not: <NAME>

            The answer is not: <NAME>"|0.2360692173242569|0.3174263834953308|-0.08135716617107391|0.07692307692307691|0.09090909090909091|-0.013986013986013998
84|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.
            SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way"|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            The first piece is a sentence, the second piece is a question.
            The sentence is a single sentence, the question is a single sentence.
            The sentence is a single sentence, the question is a single sentence.
            The sentence is a single sentence, the question is a single sentence.
            The sentence is a single sentence,"|0.2587859034538269|0.45946717262268066|-0.20068126916885376|0.06741573033707865|0.075|-0.007584269662921347
85|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Bolshevik Central Committee, was executed in 1937.
            SECOND PIECE: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was executed in 1937.

            FIRST PIECE: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was executed in 1937."|"1904-1936, was a Soviet revolutionary and leader of the Bolshevik Party.
            SECOND PIECE: Lev Kamenev was a Soviet revolutionary and leader of the Bolshevik Party.

            The first piece is the original form of the test split.
            The second piece is the original form of the test split.

            The first piece is the original form of the test split.
            The second piece"|0.32749223709106445|0.3647131025791168|-0.03722086548805237|0.07339449541284403|0.10638297872340424|-0.032988483310560215
86|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|"SECOND PIECE: After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.
            COMPLETION: After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.

            FIRST PIECE: After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.
            SECOND PIECE: After a somewhat lengthy conversation, Nancy"|"SECOND PIECE: The housekeeper was relieved to hear that there was no immediate cause for alarm.

            The answer is:
            Nancy convinced the housekeeper that there was no immediate cause for alarm.

            The answer is:
            Nancy convinced the housekeeper that there was no immediate cause for alarm.

            The answer is:
            Nancy convinced the housekeeper that there was no immediate cause for alarm."|0.4396817684173584|0.3960082232952118|0.043673545122146606|0.04878048780487805|0.047058823529411764|0.0017216642754662864
87|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|"SECOND PIECE: When Nell Raleigh got to school, Maude was already there.
            ANSWER: When Nell Raleigh got to school, Maude was already there.

            FIRST PIECE: When Maude got to school, Nell Raleigh was already there.
            SECOND PIECE: When Nell Raleigh got to school, Maude was already there.
            ANSWER: When"|"SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            FIRST PIECE: Maude got to school. 
            SECOND PIECE: Maude got to school.

            FIRST PIECE: Maude got to school. 
            SECOND PIECE: Maude got to school.

            FIRST PIECE: Maude got to school"|0.24384549260139465|0.3267654478549957|-0.08291995525360107|0.037037037037037035|0.032786885245901634|0.004250151791135401
88|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Bolshevik Central Committee, was assassinated by a group of Mensheviks in 1905.
            SECOND PIECE: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was assassinated by a group of Mensheviks in 1905.

            FIRST PIECE: Kotkin describes how Lev Kamenev, a member of the"|"one of the most important Soviet military leaders,
            was killed in a plane crash in 1941.
            
            SECOND PIECE:
            Kamenev was a Soviet military leader who was killed in a plane crash in 1941."|0.29852521419525146|0.2916325330734253|0.006892681121826172|0.09999999999999999|0.10309278350515465|-0.003092783505154656
89|Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|"she was coming for dinner.
            SECOND PIECE: Mary was coming for dinner.
            ANSWER: Grandma had set a place for Mary; she was coming for dinner.

INSTRUCTION: Finish the SECOND PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
            FIRST PIE"|"SECOND PIECE: Mary had set a place for Grandma.

            FIRST PIECE: The man had set a place for Mary; 
            SECOND PIECE: Mary had set a place for the man.

            FIRST PIECE: The man had set a place for Mary; 
            SECOND PIECE: Mary had set a place for the man.

            FIRST PIECE"|0.45894813537597656|0.3770633935928345|0.08188474178314209|0.03389830508474576|0.08450704225352113|-0.05060873716877536
90|Mary offered to give her theater tickets to|Sally because she had to work late that night.|"the party.
            SECOND PIECE: Mary offered to give her theater tickets to the party.

            ANSWER: Mary offered to give her theater tickets to the party.

            INSTRUCTION: Finish the SECOND PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
            FIRST PIE"|"___________.
            SECOND PIECE: Mary offered to give her theater tickets to ___________.

            Answer: Mary offered to give her theater tickets to ___________.

        """"""
        return self.solution(self.first_piece, self.second_piece)

    def solution(self, first_piece, second_piece):
        """"""
        Solution to the problem.

        :param"|0.35769617557525635|0.27732837200164795|0.0803678035736084|0.04081632653061225|0.05555555555555555|-0.014739229024943304
91|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            ANSWER: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: The train was a long, black, smoking monster, and it seemed to be"|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            The task is to complete the sentence with the word that is missing.
            The word that is missing is:
            <b>
            <i>
            <u>
            <font color=""#000000"">
            <font size=""5"|0.09968089312314987|0.4304145574569702|-0.33073366433382034|0.05405405405405406|0.047058823529411764|0.006995230524642293
92|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Baxter.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Baxter.

            ANSWER: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Baxter.

            ANSWER: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Baxter."|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 

            FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 

            FIRST PIECE: Mat"|0.32025307416915894|0.3089247941970825|0.011328279972076416|0.025|0.02531645569620253|-0.00031645569620252986
93|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|"SECOND PIECE: After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.

            ANSWER: After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.

            EXPLANATION: The first piece is a sentence fragment. The second piece is a complete sentence.

            ANSWER: After a somewhat lengthy conversation, Nancy convinced the housekeeper that there"|SECOND PIECE: After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|0.2340087741613388|0.3764656186103821|-0.14245684444904327|0.05|0.047058823529411764|0.0029411764705882387
94|Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|"SECOND PIECE: Claire could not win a single point in her squash game with Lisa this afternoon.
            ANSWER: Claire could not win a single point in her squash game with Lisa this afternoon.

            FIRST PIECE: The man who was driving the car was not wearing a seatbelt.
            SECOND PIECE: The man who was driving the car was not wearing a seatbelt.
            ANSWER"|"SECOND PIECE: Claire could not win a single point in her squash game with Lisa this afternoon.

            The first piece is a single sentence. The second piece is a single sentence.

            The first piece is a single sentence. The second piece is a single sentence.

            The first piece is a single sentence. The second piece is a single sentence.

            The first piece is a single sentence. The second piece is a single sentence"|0.37151533365249634|0.6790981292724609|-0.3075827956199646|0.0|0.030303030303030304|-0.030303030303030304
95|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            ANSWER: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: Maude and Dora had seen the trains rushing across the prairie, with"|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            The first piece of the test split is a single sentence. The second piece of the test split is a single sentence.

            The first piece of the test split is a single sentence. The second piece of the test split is a single sentence.

            The first piece of"|0.214459627866745|0.4802905321121216|-0.2658309042453766|0.0631578947368421|0.047058823529411764|0.01609907120743033
96|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|"SECOND PIECE: Theresa Rubio is a famous ballerina.

            ANSWER: Theresa Rubio is a famous ballerina.
        """"""
        # TODO: Complete this function
        return None

    def _get_sentence_pairs(self, sentences):
        """"""
        INSTRUCTION: Return a list of pairs of sentences.
        """"""
        # TODO: Complete this"|"SECOND PIECE: Theresa Rubio was a famous ballerina who danced in the Paris Opera.

            The answer is: Theresa Rubio was a famous ballerina who danced in the Paris Opera.

            The answer is: Theresa Rubio was a famous ballerina who danced in the Paris Opera.

            The answer is: Theresa Rubio was a famous ballerina who danced in the Paris"|0.5279797315597534|0.29232311248779297|0.23565661907196045|0.027777777777777776|0.07692307692307693|-0.04914529914529915
97|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"the two men were not friends.
            SECOND PIECE: Though Dickens is said to have helped Collins develop the character of Mat Grice, the two men were not friends.

            ANSWER: Though Dickens is said to have helped Collins develop the character of Mat Grice, the two men were not friends.

            ANSWER: Though Dickens is said to have helped Collins develop the character of Mat Grice, the two men were not"|"Collins did not write the first draft of the novel.
            SECOND PIECE: The first draft of the novel was written by <NAME>.

            The first piece of the test split is a sentence, and the second piece is a question.
            The first piece of the test split is a sentence, and the second piece is a question.
            The first piece of the test split is a sentence, and the second piece is a question."|0.3386256694793701|0.49430471658706665|-0.15567904710769653|0.06976744186046512|0.07317073170731707|-0.0034032898468519535
98|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Bolshevik Central Committee, was killed by a bomb in 1918.
            SECOND PIECE: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was killed by a bomb in 1918.
            ANSWER: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was killed by a bomb in 1"|"one of the most famous Soviet writers, 
            was arrested in 1937 and executed in 1938. 
            
            SECOND PIECE: Lev Kamenev was arrested in 1937 and executed in 1938."|0.319486141204834|0.31498342752456665|0.004502713680267334|0.08108108108108109|0.09803921568627451|-0.016958134605193423
99|Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|"Smith was a very good teacher.
            SECOND PIECE: Mr. Smith was a very good teacher.
            ANSWER:

            FIRST PIECE: Mr. Smith was a very good teacher.
            SECOND PIECE: Mr. Smith was a very good teacher.
            ANSWER:

            FIRST PIECE: Mr. Smith was a very good teacher.
            SECOND PIECE:"|_________ is a _________ who _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ _________ ________|0.1833309829235077|0.40319883823394775|-0.21986785531044006|0.05405405405405406|0.125|-0.07094594594594594
100|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|".
            SECOND PIECE: She has a famous painting of a ballerina.
            ANSWER: She has a famous painting of a ballerina.

            FIRST PIECE: The ballerina is wearing a tutu.
            SECOND PIECE: The ballerina is wearing a tutu.
            ANSWER: The ballerina is wearing a tutu.

            FIRST PIECE"|"SECOND PIECE: The ballerina is wearing a tutu 

            FIRST PIECE: The ballerina is wearing a tutu 
            SECOND PIECE: The ballerina is wearing a tutu 

            FIRST PIECE: The ballerina is wearing a tutu 
            SECOND PIECE: The ballerina is wearing a tutu 

            FIRST"|0.32533806562423706|0.4057111144065857|-0.08037304878234863|0.0|0.0|0.0
101|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|"SECOND PIECE: Maude wondered again why Bernard was seeing her home, when he was so much older than she.

            FIRST PIECE: Maude wondered again why Bernard was seeing her home, when he was so much older than she.
            SECOND PIECE: Maude wondered again why Bernard was seeing her home, when he was so much older than she.

            FIRST PIECE: Maude wondered again"|"SECOND PIECE: Maude wondered again why Bernard was seeing her home, when he was so much older than she.

            The correct answer is:
            Maude wondered again why Bernard was seeing her home, when he was so much older than she.

            The answer is in the form of a single sentence.
            You should not modify the original form of the FIRST PIECE.
        """"""
        return self.first"|0.23492157459259033|0.4480382204055786|-0.21311664581298828|0.09523809523809523|0.07317073170731707|0.022067363530778164
102|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|"eat off the floor.
            SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could eat off the floor.
            ANSWER: The Harbor folks said Grandma kept her house so clean that you could eat off the floor.

            FIRST PIECE: The Harbor folks said Grandma kept her house so clean that you could eat off the floor.
            SECOND PIECE: The Harbor folks said Grand"|"_________ the floor with a _________.
            SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could _________ the floor with a _________.

            FIRST PIECE: The Harbor folks said Grandma kept her house so clean that you could _________ the floor with a _________.
            SECOND PIECE: The Harbor folks said Grandma kept her house so clean that you could ________"|0.5795766115188599|0.44874876737594604|0.13082784414291382|0.14285714285714285|0.075|0.06785714285714285
103|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|"entering a church.
            SECOND PIECE: Not since the British army came to Boston had Mark removed his hat when entering a church.

            ANSWER: Not since the British army come to Boston had Mark removed his hat when entering a church.

            ANSWER: Not since the British army come to Boston had Mark removed his hat when entering a church.

            ANSWER: Not since the British army come to Boston had Mark removed his"|"___________.
            SECOND PIECE: Not since the British army come to Boston had Mark removed his hat when ___________.

            FIRST PIECE: Not since the British army come to Boston had Mark removed his hat when ___________.
            SECOND PIECE: Not since the British army come to Boston had Mark removed his hat when ___________.

            FIRST PIECE: Not since the British army come to"|0.4950770139694214|0.3205554485321045|0.1745215654373169|0.08333333333333333|0.09302325581395349|-0.009689922480620158
104|Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|"who have been missing for days.
            SECOND PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, who have been missing for days.
            ANSWER: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, who have been missing for days.

            FIRST PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, who have been missing"|"SECOND PIECE: Arthur and Celeste are in the forest.

            FIRST PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, 
            SECOND PIECE: Arthur and Celeste are in the forest.

            FIRST PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, 
            SECOND PIECE: Arthur"|0.6771302819252014|0.6465135216712952|0.03061676025390625|0.06557377049180327|0.05128205128205128|0.014291719209751988
105|Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|"I was at the beach.
            SECOND PIECE: I was at the beach last week.

            FIRST PIECE: I was at the beach last week.
            SECOND PIECE: I was at the beach last week.

            FIRST PIECE: I was at the beach last week.
            SECOND PIECE: I was at the beach last week.

            FIRST PIECE:"|1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|0.11016982793807983|0.21829363703727722|-0.10812380909919739|0.0|0.07792207792207792|-0.07792207792207792
106|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|"SECOND PIECE: Theresa Rubio was a famous ballerina.
            ANSWER: Theresa Rubio was a famous ballerina."|"SECOND PIECE: Theresa Rubio is a famous ballerina.
            
            Theresa Rubio is a famous ballerina.
            
            Theresa Rubio is a famous ballerina.
            
            Theresa Rubio is a famous ballerina.
            
            Theresa Rubio is a famous ballerina.
            
            Theresa Rubio is a famous ballerina.
            
            The"|0.2778741717338562|0.45649564266204834|-0.17862147092819214|0.03773584905660377|0.0|0.03773584905660377
107|Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|"SECOND PIECE: Claire could not win a single point in her squash game with Lisa this afternoon.
            ANSWER: Claire could not win a single point in her squash game with Lisa this afternoon.

            FIRST PIECE: Lisa could not win a single point in her squash game with Claire this afternoon.
            SECOND PIECE: Lisa could not win a single point in her squash game with Claire this afternoon.
            AN"|SECOND PIECE: Claire could not win a single point in her squash game with Lisa this afternoon.|0.10397788882255554|0.5154485702514648|-0.4114706814289093|0.0|0.0|0.0
108|A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries,|and those occasions stood out as red-letter days for him.|"and he had been present at many of the interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries.
            SECOND PIECE: A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries, and he had been present at many of the interviews which his father had had with noted detectives who desired his aid in solving perplexing myster"|"SECOND PIECE: A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries, 
            EXPECTED OUTPUT: A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries, 

            FIRST PIECE: A number of times Henry had been present at interviews"|0.47065186500549316|0.5695571303367615|-0.09890526533126831|0.0|0.02197802197802198|-0.02197802197802198
109|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|"SECOND PIECE: Mark became absorbed in Blaze, the white horse.

            FIRST PIECE: Mark became absorbed in Blaze, the white horse.
            SECOND PIECE: Mark became absorbed in Blaze, the white horse.

            FIRST PIECE: Mark became absorbed in Blaze, the white horse.
            SECOND PIECE: Mark became absorbed in Blaze, the white horse."|"SECOND PIECE: Mark became absorbed in Blaze, the white horse.

            FIRST PIECE: Mark became absorbed in Blaze, the white horse. 
            SECOND PIECE: Mark became absorbed in Blaze, the white horse.

            FIRST PIECE: Mark became absorbed in Blaze, the white horse. 
            SECOND PIECE: Mark became absorbed in Blaze, the white"|0.3479699492454529|0.38736987113952637|-0.039399921894073486|0.09876543209876544|0.09756097560975609|0.0012044564890093534
110|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|"SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.
            ANSWER: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.

            FIRST PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plain"|"SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.

            FIRST PIECE: The man was a tall, thin man, with a long, thin nose and a long, thin mouth. 
            SECOND PIECE: The man was a tall, thin man, with a long, thin nose and a long, thin mouth."|0.424302875995636|0.5425466299057007|-0.1182437539100647|0.07228915662650602|0.11363636363636362|-0.0413472070098576
111|Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|"SECOND PIECE: Only Dave hated Johnny.
            ANSWER: Dave hated Johnny.

            FIRST PIECE: The boy who was the most popular was Johnny.
            SECOND PIECE: The boy who was the most popular was Johnny.
            ANSWER: The boy who was the most popular was Johnny.

            FIRST PIECE: The boy who was the most popular was Johnny.
            SE"|SECOND PIECE: Dave hated Johnny.|0.23230847716331482|0.38223689794540405|-0.14992842078208923|0.05555555555555555|0.047058823529411764|0.008496732026143788
