Index|Label|First piece|Gold|Prediction
612|0|Jakarta bombing blamed on Malaysian fugitives The Indonesian|police asserted Friday it would intensify the hunt of two Malaysian fugitives Azahari and Noordin Moh Top believed to be responsible for the Thursday #39;s bombing at the Australian embassy.|government has blamed two Malaysian fugitives for the bombing of the Sari Club in Jakarta on October 12. The two men, identified as Azahari bin Husin and Noordin bin Top, are believed to have been responsible for the Bali bombings in 2002. The Indonesian government has offered a $1 million reward for information leading to the arrest of the two men. The Sari Club bombing killed 20 people and injured more than 100 others. The Indonesian government has been criticized for
613|1|GAME DAY RECAP Sunday, August 22 Aramis Ramirez hit a|three-run homer, Moises Alou also homered and the Chicago Cubs beat the Houston Astros 11-6 on Sunday in the testy conclusion of a three-game series between the NL Central rivals.|three-run home run in the bottom of the 9th inning to give the Milwaukee Brewers a 6-3 win over the Chicago Cubs. The Brewers took two of three from the Cubs in the series. The Cubs are now 3-3 on the season. The Brewers are 4-2. The Cubs will host the St. Louis Cardinals on Monday night. The Brewers will host the Cincinnati Reds on Tuesday night.
614|3|Appeals court faults Oracle in|"shareholder suit Judges send case back to lower court to sort out allegations of improper bookkeeping and ""suspicious"" stock sales."|"Java copyright case
            INSTRUCTION: You are provided with the BEGINNING of an instance. Complete the instance such that on combining the BEGINNING we provided and your continuation, it  becomes a single, cohesive instance. Your answer can consist of more than one sentence. Make sure you don't just repeat the beginning or the instruction in your answer.
            END:"
615|0|Iraq group to free 3 Indians, 4 others of Kuwait firm - TV (Reuters)|Reuters - Iraqi kidnappers of seven employees of a Kuwaiti company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported.|"2003-02-28 10:02:00
            END: Iraq group to free 3 Indians, 4 others of Kuwait firm - TV (Reuters)  2003-02-28 10:02:00
            BEGINNING: U.S. says Iraqis are not ready for elections (Reuters)  2003-02-28 10:02:00
            END: U.S. says Iraqis are not ready for elections ("
616|0|Cayman Islands hit by hurricane The full force of Hurricane Ivan has hit|the Cayman Islands, ripping up homes and causing extensive flooding. Up to 40,000 residents - including a large British expat community - hid in homes and shelters to try and escape Ivan #39;s ferocious 155mph winds.|the Cayman Islands, with winds of up to 160mph. The storm, which has already killed 12 people in Jamaica, is expected to continue on a path towards Cuba. The islands' 50,000 residents have been told to stay indoors and to avoid windows. The hurricane, which has been downgraded to a Category 2 storm, is expected to hit Cuba on Tuesday. The US National Hurricane Centre said the storm was expected to continue on a path towards Florida. The hurricane has
617|2|Drug makers target counterfeits Big|pharmaceutical companies are testing new tracking technology they hope will help them spot counterfeit drugs before they reach consumers' medicine cabinets.|"Pharma companies are taking a hard line against counterfeit drugs, and the FDA is helping them.
            INSTRUCTION: Drug makers target counterfeits Big Pharma companies are taking a hard line against counterfeit drugs, and the FDA is helping them.
            ANSWER: 1. The FDA is helping them by providing information about the drugs and the companies that make them. 2. The FDA is helping them by providing information about the drugs and the companies that make them. 3. The FDA is helping"
618|1|Haas and Cink Selected for Ryder Cup Team|Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.|INSTRUCTION: The PGA Tour announced today that Stewart Cink and Charles Howell III have been selected to the U.S. Ryder Cup team. The two players will join Tiger Woods, Phil Mickelson, Jim Furyk, and Kenny Perry as the U.S. team's five-man squad. The team will face the European team in September in the Ryder Cup, which will be held at the K Club in Ireland. The U.S. team has won the Ryder Cup 26 times, but
619|0|Argentine court acquits bombing suspects An|Argentine court acquitted five suspects in the 1994 bombing of a Jewish community center that killed 85 people, La Nacion newspaper reported Friday.|Argentine court on Friday acquitted eight people accused of involvement in the 1994 bombing of a Jewish community centre in Buenos Aires, in a case that has long been a source of tension between Argentina and Israel. The court in the capital, Buenos Aires, found the defendants not guilty of the 1994 bombing of the AMIA Jewish centre, which killed 85 people and wounded hundreds. The court also acquitted the defendants of a second bombing in 1992 that killed 29 people and wounded hundreds.
620|3|Robot eats flies to make power A ROBOT that will generate|its own power by eating flies is being developed by British scientists. The idea is to produce electricity by catching flies and digesting them in special fuel cells that will break|"electricity by eating flies has been developed by scientists in Japan. The robot, which is the size of a human hand, is designed to eat flies and then use the energy from the insects to power itself. The robot, which is called a ""bio-hybrid robot"", is made up of a fly and a small robot. The fly is attached to the robot's arm and is used to catch flies. The robot then uses the energy from the flies to power itself. The robot is designed to be"
621|3|Intel drops prices on computer chips SAN FRANCISCO - Intel|Corp. has cut prices on its computer chips by as much as 35 percent, though analysts on Monday said the cuts were probably unrelated to swelling inventories of the world #39;s largest chip maker.|Corp. said Wednesday it will cut prices on its computer chips in an effort to boost sales in the face of a slowing economy. The world's largest maker of computer chips said it will cut prices on its Pentium III and Celeron processors by 10 percent to 20 percent, effective immediately. The company also said it will cut prices on its Pentium II processors by 5 percent to 10 percent. The price cuts will be in effect for 90 days. The company said it
622|2|Stocks in a rut According to the FTSE World|Index Japan has been best performer of the major markets with a 6 per cent rise in dollar terms while Germany, down 7.7 per cent, was the worst.|Index, the world's largest stock market index, the world's stock markets have been in a rut for the past 20 years. The index, which tracks the performance of 46 stock markets around the world, has been stuck in a range of 1,000 to 1,400 points since 2000. The index has been stuck in a range of 1,000 to 1,400 points since 2000. The index has been stuck in a range of 1
623|1|Senegal #39;s Camara scores first goals for Celtic in|3-0 win Senegal striker Henri Camara scored his first two goals for champions Celtic in their 3-0 win against Dundee in the Scottish Premier League on Saturday.|"2-1 win over St. Johnstone
            INSTRUCTION: Senegal #39;s Camara scores first goals for Celtic in 2-1 win over St. Johnstone
            END: 1 (Sports)
            BEGINNING: Senegal #39;s Camara scores first goals for Celtic in 2-1 win over St. Johnstone
            INSTRUCTION: Senegal #39;s Camara scores first goals for Celtic in 2-1 win over St."
624|1|Warner to Start for Giants This Week (AP) AP - Kurt|Warner will start at quarterback for the New York Giants this week, although his competition with rookie Eli Manning for the regular-season job continues.|Warner will start at quarterback for the New York Giants when they play the Philadelphia Eagles on Sunday. Warner, who has been out since breaking his left thumb in a game against the New York Jets on Nov. 4, will be making his first start since the Giants' 31-7 loss to the Jets. The Giants (6-5) have lost three straight games, including a 17-3 loss to the Eagles last week. Warner, who was 7-0 as a starter
625|3|Intel sees big changes to the net|The internet will have to be changed to stop it reaching breaking point, according to chip giant Intel..|"INSTRUCTION: Intel sees big changes to the net
            INSTRUCTION: Intel sees big changes to the net
            INSTRUCTION: Intel sees big changes to the net
            INSTRUCTION: Intel sees big changes to the net
            INSTRUCTION: Intel sees big changes to the net
            INSTRUCTION: Intel sees big changes to the net
            INSTRUCTION: Intel sees big changes to the net
            INSTRUCTION: Intel sees big changes to the net
            INSTRUCTION"
626|1|Yankees' Brown Has Successful Surgery|Kevin Brown had successful surgery on his broken left hand Sunday and vowed to pitch again for the Yankees this season.|INSTRUCTION: The Yankees' right fielder, Bobby Brown, had successful surgery on his right knee on Tuesday. The surgery was performed by Dr. Frank Jobe, a specialist in arthroscopic surgery. Dr. Jobe removed a piece of cartilage from Brown's knee and replaced it with a piece of cartilage from Brown's left knee. Brown is expected to be out of action for six to eight weeks. The Yankees are scheduled to play the Red Sox in Boston on Friday
627|3|Microsoft intros new mice, keyboards Microsoft announced on|Wednesday five new mice and keyboards: Wireless Optical Desktop, which comes with a wireless mouse and keyboard; Wireless Notebook Optical Mouse; Digital Media Pro Keyboard; and Standard Wireless Optical Mouse.|Tuesday the launch of a new line of mice and keyboards, including a new wireless mouse and a new keyboard with a built-in trackpad. The new mice and keyboards are part of the company's new Surface line of devices, which includes the Surface Pro 4 tablet, the Surface Book laptop and the Surface Studio all-in-one desktop. The new mice and keyboards are designed to work with the Surface Pro 4, Surface Book and Surface Studio. The new mice and keyboards are available for pre-order now
628|1|Singh Takes Two-Shot Lead, Woods Tied for Second|NORTON, Massachusetts (Reuters) - Fiji's Vijay Singh  fashioned an eight-under par 63 Saturday to take a two-shot  second-round lead on 131 in the Deutsche Bank Championship.|"INSTRUCTION: Singh Takes Two-Shot Lead, Woods Tied for Second
            END: 
            BEGINNING: Singh Takes Two-Shot Lead, Woods Tied for Second
            INSTRUCTION: Singh Takes Two-Shot Lead, Woods Tied for Second
            END: 
            BEGINNING: Singh Takes Two-Shot Lead, Woods Tied for Second
            INSTRUCTION: Singh Takes Two-Shot Lead, Woods Tied for Second
            END: 
            BEGIN"
629|0|Bangladesh seeks US intelligence cooperation Bangladesh is willing|to sign a protocol with the United States to set up a joint working group like India and Pakistan did to enhance Dhaka #39;s capability to effectively deal with future terrorist acts in the country.|"to cooperate with the US in the field of intelligence, said Foreign Minister AK Abdul Momen on Wednesday. The minister made the remarks while talking to reporters after the weekly cabinet meeting at the secretariat. ""We are willing to cooperate with the US in the field of intelligence,"" he said. The minister said the US has been providing intelligence to Bangladesh in the past. ""We are willing to cooperate with the US in the field of intelligence,"" he said. The minister said the US has been providing intelligence"
630|2|Fed #39;s Pianalto upbeat on growth, inflation WASHINGTON : The|Federal Reserve #39;s policy of gradual interest rate hikes is a sign the US economy does not need the stimulus that low rates supply, according to Cleveland Fed president Sandra Pianalto.|"U.S. economy is growing at a healthy pace and inflation is under control, Federal Reserve Chairman Ben Bernanke said on Wednesday, a day after the central bank cut its key interest rate by a quarter point. In a speech to the National Association for Business Economics, Bernanke said the U.S. economy is growing at a ""moderate pace"" and that inflation is ""well contained."" ""The economy is growing at a moderate pace, and the outlook for growth is favorable,"" Bernanke said."
631|0|Italian PM #39;s transplant confirmed After days of|speculation sparked by the white bandanna worn by Mr Berlusconi on holiday in Sardinia, Piero Rosati said the results of the operation would show in a couple of months.|speculation, Italian Prime Minister Silvio Berlusconi has confirmed that he has received a kidney transplant. The transplant was performed on Monday at the San Raffaele hospital in Milan, where Berlusconi was admitted on Sunday. The transplant was performed by a team led by Paolo Macchiarini, a professor of thoracic surgery at the hospital. Berlusconi, 76, has been battling a kidney disease for several years. He has been receiving dialysis treatments to keep his kidneys functioning
632|3|Headshake to the SETI Headfake Did the famous screensaver,|SETIhome, uncover the first strong evidence for an extraterrestrial signal? The SETI Institute's Seth Shostak discusses how hyperbole can misrepresent the last addition to a list of stellar candidates.|SETI, really find alien life? The SETI Institute is a non-profit organization that has been searching for extraterrestrial life since 1984. The SETI Institute has been using the Allen Telescope Array (ATA) to search for signals from extraterrestrial civilizations. The ATA is a radio telescope array that consists of 42 dishes. The dishes are located in the Cascade Mountains of California. The dishes are arranged in a line, and each dish has a different frequency. The ATA is used
633|3|Cadence poaches another|Intel server staffer &lt;strong&gt;IDF Fall '04&lt;/strong&gt; Malhotra rejoins St. Fister|"top executive
            INSTRUCTION: Cadence poaches another top executive
            ANSWER: Cadence poaches another top executive
            ANSWER: Cadence poaches another top executive
            ANSWER: Cadence poaches another top executive
            ANSWER: Cadence poaches another top executive
            ANSWER: Cadence poaches another top executive
            ANSWER: Cadence poaches another top executive
            ANSWER: Cadence poaches another top executive"
634|3|Need for carbon sink technologies|Climate scientists tell a conference that greater efforts should be made to pull CO2 from the atmosphere.|INSTRUCTION: Carbon sink technologies are needed to reduce the amount of carbon dioxide in the atmosphere. The amount of carbon dioxide in the atmosphere is increasing due to the burning of fossil fuels. This is causing global warming. Carbon sink technologies are needed to reduce the amount of carbon dioxide in the atmosphere. The amount of carbon dioxide in the atmosphere is increasing due to the burning of fossil fuels. This is causing global warming. Carbon sink technologies are needed to reduce the amount of carbon dioxide in the atmosphere
635|2|PeopleSoft customers reassured Oracle Corp. President Charles Phillips|on Monday said PeopleSoft Inc. customers have become more comfortable with the prospect of a merger between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.|"that they are not abandoning the company's software, despite the fact that Oracle is selling its PeopleSoft unit to rival SAP AG.
            INSTRUCTION: PeopleSoft customers reassured Oracle Corp. President Charles Phillips that they are not abandoning the company's software, despite the fact that Oracle is selling its PeopleSoft unit to rival SAP AG."
636|1|Stanford's Cubit Hired As W. Mich.|Coach (AP) AP - Stanford offensive coordinator Bill Cubit was hired Tuesday as head coach at Western Michigan.|"AD
            INSTRUCTION: Stanford's Cubit Hired As W. Mich. AD
            END: 1
            BEGINNING: Stanford's Cubit Hired As W. Mich. AD
            INSTRUCTION: Stanford's Cubit Hired As W. Mich. AD
            END: 1
            BEGINNING: Stanford's Cubit Hired As W. Mich. AD
            INSTRUCTION: Stanford's Cubit Hired As W. Mich. AD"
637|1|Inzaghi fit for start of season AC Milan|striker Filippo Inzaghi is fit for the start of the Serie A season after recovering from an ankle injury, the club said on Thursday.|"coach Stefano Inzaghi said on Friday that striker Zlatan Ibrahimovic and midfielder Sandro Tonali are fit for the start of the season. ""Ibrahimovic is fine, he has trained well,"" Inzaghi said. ""Tonali is fine, he has trained well. We have a good squad, we have to work hard to get the best out of it."" AC Milan will open their Serie A campaign on Sunday at home to Udinese. The Rossoneri finished third"
638|1|American League Game Summary - Minnesota At Detroit|Detroit, MI -- Jacque Jones #39; single in the seventh scored Pat Borders with the go-ahead run and the Minnesota Twins held on for a 3-2 victory over the Detroit Tigers at Comerica Park.|"INSTRUCTION: The American League game summary for the Minnesota at Detroit game is as follows:
            Minnesota  0  0  0  0  0  0  0  0  0  -   0  4  0
            Detroit    0  0  0  0  0  0  0  0  0  -   0  4"
639|1|European Tour hopes still high in Canada Hopes of another European|Tour victory on the US PGA Tour remained high as Jesper Parnevik and Vijay Singh enjoyed a share of second place after the third round of the Bell Canadian Open at the Glen Abbey course in Ontario.|Tour victory in Canada were high after the first round of the RBC Canadian Open at Glen Abbey Golf Club in Oakville, Ontario. The European Tour has won the event 11 times in the last 14 years, and the 2013 edition is no different. The European Tour has won the event 11 times in the last 14 years, and the 2013 edition is no different. The European Tour has won the event 11 times in the last 14 years, and the
640|1|Let basketball As the US men #39;s|basketball team limps into the Olympic medal round, the focus has been on the team #39;s lousy outside shooting.|team is playing in the Olympics, the #39;Dream Team#39; is in the news. The #39;Dream Team#39; is a team of the best basketball players in the world. The #39;Dream Team#39; has been playing in the Olympics since 1992. The #39;Dream Team#39; has won gold medals in every Olympics since 1992. The #39;Dream Team#39; is made up of players from different countries
641|3|Spaceport Mum on Frances Shuttle Delays (AP) AP - The director of|the hurricane-ravaged Kennedy Space Center refused to speculate Tuesday whether the damage will thwart plans to resume shuttle flights next spring, but his words offered little hope of an on-time launch.|"NASA's Kennedy Space Center said Monday that he was not aware of any problems with the shuttle's main engines, but he did not know if the engines had been tested. ""We're not aware of any problems with the engines,"" said John Shannon, the center's director. ""We're not aware of any problems with the engines."" Shannon said the shuttle's main engines were tested in the past, but he did not know if they had been tested recently. ""We're not aware of any problems"
642|1|Warner Will Start for Giants in|Opener Eli Manning remains the New York Giants' quarterback of the future. For now, the job belongs to Kurt Warner.|"Game 1
            INSTRUCTION: The New York Giants will start pitcher Matt Harvey in Game 1 of the National League Championship Series against the Los Angeles Dodgers on Friday night at Dodger Stadium. Harvey, who was acquired from the Mets in July, has been the Giants' best pitcher since joining the team. He has a 2.70 ERA in 10 starts for the Giants, and he has allowed just one run in his last three starts. Harvey will be making his first start in"
643|3|SAP Awarded \$35 Million Postal Service Contract|The postal service, which employs more than a third of the civilian employees of the federal government, chose SAP after a multi-year evaluation, it said.|"INSTRUCTION: You are provided with the BEGINNING of an instance. Complete the instance such that on combining the BEGINNING we provided and your continuation, it  becomes a single, cohesive instance. Your answer can consist of more than one sentence. Make sure you don't just repeat the beginning or the instruction in your answer.
            BEGINNING: SAP Awarded \$35 Million Postal Service Contract
            INSTRUCTION: You are provided with the BEGINNING of an instance. Complete the instance such"
644|2|DATA VIEW: HK Exports Slow In July, But Momentum Intact|HONG KONG (Dow Jones)--Hong Kong #39;s export expansion slowed a touch in July, as expected, but still continued at double-digit rates thanks to high trade volume with mainland China.|"HK Exports Slow In July, But Momentum Intact
            By:  JEFFREY WONG
            HONG KONG (Dow Jones) - Hong Kong's exports grew at a slower pace in July, but the momentum remained intact, the Census and Statistics Department said Thursday.
            Exports rose 11.7% in July from a year earlier, compared with a 14.3% increase in June, the department said. The July figure was in line"
645|3|Apple Recalls Flaming 15-inch PowerBook G4 Battery|The affected batteries could overheat, posing a fire hazard. Apple received four reports of these batteries overheating. No injuries have been reported.|"INSTRUCTION: Apple Recalls Flaming 15-inch PowerBook G4 Battery
            ANSWER: Apple Recalls Flaming 15-inch PowerBook G4 Battery
            Apple has issued a recall for its 15-inch PowerBook G4 battery, which has been known to catch fire. The company is asking customers to stop using the battery and return it to an Apple Store or Apple Authorized Service Provider for a free replacement. The battery is part of the PowerBook G4 model"
646|2|OPEC Can Raise Output Capacity by 1 Mln Barrels/Day (Update1) The|Organization of Petroleum Exporting Countries, which supplies a third of the world #39;s crude oil, can raise production capacity by 1 million barrels a day by year-end, OPEC President Purnomo Yusgiantoro said.|Organization of Petroleum Exporting Countries can raise its oil output capacity by 1 million barrels a day by 2015, the group's secretary-general said. OPEC can raise its capacity by 1 million barrels a day by 2015, Abdalla El-Badri said in an interview in Vienna today. The group can raise its capacity by 1 million barrels a day by 2015, Abdalla El-Badri said in an interview in Vienna today. The group can raise its
647|2|United #39;s pension dilemma United Airlines says it likely will|end funding for employee pension plans, a move that would be the largest ever default by a US company and could lead to a taxpayer-funded bailout rivaling the savings-and-loan fiasco of the 1980s.|have to cut its pension plan for employees by $1.2 billion over the next 10 years. The airline's pension plan is one of the largest in the United States. The airline says it will have to cut its pension plan by $1.2 billion over the next 10 years. The airline says it will have to cut its pension plan by $1.2 billion over the next 10 years. The airline says it will have to cut its pension plan by $1.2
648|2|Bank sits tight on rates as house price inflation eases off By|Malcolm Moore, Economics Correspondent (Filed: 10/09/2004). The Bank of England held interest rates at 4.75pc yesterday after a series of recent surveys showed the housing market was slowing down.|"David Prosser
            Bank of England governor Mervyn King has signalled that interest rates will remain on hold for the foreseeable future, despite a slowdown in house price inflation.
            The Bank's quarterly inflation report, published on Thursday, said that house prices had risen by 3.2 per cent in the year to the end of June, compared with 3.5 per cent in the previous quarter.
            The report said that the slowdown in house price inflation was ""consistent with the"
649|0|Moderate Republicans Criticize Bush (AP) AP - A group of|"moderate Republicans, many long out of office, called on President Bush and the Republican party to ""come back to the mainstream"" on the eve of the Republican National Convention."|"moderate Republicans is criticizing President Bush for his handling of the economy and the war in Iraq. The group, called the Republican Main Street Partnership, says the president has failed to address the concerns of moderate Republicans. The group says Bush's policies have hurt the economy and the war in Iraq has become a quagmire. The group says it is not endorsing any candidate for president in 2008. The group says it is not endorsing any candidate for president in 2008.
            END: Moderate"
650|1|Chargers, Rivers Agree to Deal The San Diego Chargers finally|reached a contract agreement last night with quarterback Philip Rivers. Rivers, the fourth overall choice in April #39;s draft, agreed to a six-year deal worth about \$40 million, including|have a quarterback. The team agreed to a six-year contract with Philip Rivers, a former first-round draft pick who has spent the past three seasons as the backup to Drew Brees in New Orleans. The deal, which is worth $42 million over six years, includes a $10 million signing bonus and a $3 million roster bonus. The Chargers also have a $2 million roster bonus due in 2007. The Chargers have been looking for a quarterback since Drew Brees left for New Orleans
651|0|No Evidence Of Abuse At Guantanamo, says Australian Foreign|&lt;b&gt;...&lt;/b&gt; Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian terror suspect David Hicks was abused while in US custody in Afghanistan and Cuba.|"Minister
            INSTRUCTION: You are provided with the BEGINNING of an instance. Complete the instance such that on combining the BEGINNING we provided and your continuation, it  becomes a single, cohesive instance. Your answer can consist of more than one sentence. Make sure you don't just repeat the beginning or the instruction in your answer.
            LABEL: 0 (World)
            BEGINNING: No Evidence Of Abuse At Guantanamo, says Australian Foreign Minister
            INSTRUCTION: You are provided with"
652|0|For Bush, Kerry, Iraq Is More Than a War (AP) AP - President Bush|and Sen. John Kerry are using Iraq to advance their negative campaign tactics as the U.S. military death toll in Iraq tops 1,000. War, it seems, is just another excuse to call the other guy names.|and Sen. John Kerry are both running for re-election. But in the last few weeks, the two candidates have been running for the same office: commander in chief of the United States. The stakes are high, and the stakes are personal. Both men have been in the military, and both have served in combat. Both have been wounded. Both have lost friends. Both have been decorated. Both have been criticized for their decisions. Both have been praised. Both have been accused of lying. Both
653|3|Skype releases Pocket PC|software Software allows users of personal digital assistants to make free calls using Wi-Fi networks.|"client
            INSTRUCTION: Skype releases Pocket PC client
            ANSWER: Skype has released a version of its popular VoIP client for Windows Mobile-based Pocket PCs. The client is available for free download from the Skype website. The client is a 1.5MB download and requires Windows Mobile 2003 or later. The client is available in English, French, German, Italian, Spanish and Portuguese. Skype is a VoIP client that allows users to make free calls to other Skype users"
654|2|Continental won #39;t make pension contributions this year Continental|Airlines announced today it will not make any contributions to its pension plan this year, citing as reasons the ongoing uncertainty of the industry #39;s economic environment and the record high cost of jet fuel.|Airlines Inc. said it will not make its annual pension contribution this year, citing the airline's weak financial performance and the need to conserve cash. The Houston-based carrier said it will contribute $100 million to its pension plan in 2003, down from $300 million in 2002. The company said it will make up the difference in 2004. Continental said it will also reduce its pension contribution by $100 million in 2003 and $200 million in 2004. The
655|3|Cisco and Microsoft Partner for CRM 8/24/2004|-- Cisco Systems yesterday announced a new Customer Relationship Management (CRM) Communications Connector for Microsofts CRM offering.|"INSTRUCTION: You are provided with the BEGINNING of an instance. Complete the instance such that on combining the BEGINNING we provided and your continuation, it  becomes a single, cohesive instance. Your answer can consist of more than one sentence. Make sure you don't just repeat the beginning or the instruction in your answer.
            BEGINNING: Cisco and Microsoft Partner for CRM 8/24/2004
            INSTRUCTION: You are provided with the BEGINNING of an instance."
656|1|San Antonio (15-3) at Chicago (2-12) 8:30 pm EST|CHICAGO (Ticker) -- Two teams heading in opposite directions meet Monday at the United Center when the San Antonio Spurs visit the Chicago Bulls.|INSTRUCTION: The Spurs are the best team in the NBA. They are 15-3 and have won 12 of their last 13 games. They are led by Tim Duncan, who is averaging 20.6 points and 11.1 rebounds per game. The Bulls are the worst team in the NBA. They are 2-12 and have lost 10 of their last 11 games. They are led by Derrick Rose, who is averaging 16.6 points
657|3|Understanding Search Engine Models Understanding Search Engine Models\\To understand search|engines and search engine marketing, one must first understand the search engine model. There are two fundamentally different types of search engine back ends: site directories and spidering search engines. Site directory databases are built by a person manually inputting data about websites. Most ...|engines, we need to understand the models that search engines use to rank the results.\\There are three main models that search engines use:\\1. The PageRank model\\2. The Page Authority model\\3. The TrustRank model\\The PageRank model\\The PageRank model is the most popular model used by search engines. It was developed by Google co-founder Larry Page and is based on the idea that pages with more links to them are more important than pages with fewer links.
658|3|Cassini Spies Two Little Saturn Moons|(AP) AP - NASA's Cassini spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said Monday.|INSTRUCTION: The Cassini spacecraft has been orbiting Saturn for more than a decade, and it has been sending back some amazing images of the planet and its moons. In this instance, we will focus on two of Saturn's moons, Enceladus and Dione. Enceladus is a small moon that orbits Saturn very close to the planet, and it has a unique feature: a plume of water vapor and ice that shoots out of its south pole. This pl
659|0|Seoul allies calm on nuclear|shock South Korea's key allies play down a shock admission its scientists experimented to enrich uranium.|"threat
            INSTRUCTION: Seoul allies calm on nuclear threat
            END: Seoul allies calm on nuclear threat
            BEGINNING: Seoul allies calm on nuclear threat
            INSTRUCTION: Seoul allies calm on nuclear threat
            END: Seoul allies calm on nuclear threat
            BEGINNING: Seoul allies calm on nuclear threat
            INSTRUCTION: Seoul allies calm on nuclear threat
            END: Seoul allies calm on nuclear threat
            BEGINNING: Seoul allies calm on nuclear threat
            IN"
660|2|Toyota to open south China|plant Japan carmaker Toyota enters a joint venture to produce saloon cars in southern China.|"plant
            Toyota Motor Corp. will open a new plant in southern China in 2008, the Japanese automaker said Thursday, as it seeks to boost production in the world's biggest auto market.
            The plant, to be built in Guangdong province, will have an annual production capacity of 300,000 vehicles, Toyota said in a statement. It will be the company's 10th plant in China, where it has sold more than 1.5 million vehicles since 199"
661|2|Bon-Ton's Succession|Success The transition atop the department store company looks like a pleasant non-story.|"Plan
            INSTRUCTION: Bon-Ton is a large department store chain with over 200 stores in 23 states.  The company has been in business for over 100 years and has been a publicly traded company since 1969.  The company has been a family owned business for the past 50 years.  The current CEO, John Varlas, has been with the company for 25 years and has been the CEO for the past 10 years.  The company has been"
662|0|Frail Pope Celebrates Mass at Lourdes LOURDES, France - A frail Pope John Paul II, breathing|"heavily and gasping at times, celebrated an open-air Mass on Sunday for several hundred thousand pilgrims, many in wheelchairs, at a shrine to the Virgin Mary that is associated with miraculous cures.    At one point he said ""help me"" in Polish while struggling through his homily in French..."|through an oxygen mask, celebrated Mass at the shrine of Our Lady of Lourdes on Saturday, the first time he has been there since a 1989 visit. The 78-year-old pontiff, who has been suffering from Parkinson's disease, was greeted by thousands of pilgrims who had gathered in the French Pyrenees to pray for his recovery. The pope, who has been in hospital since June 12, was driven to the shrine in a wheelchair. He was helped to the
663|2|County unemployment drops to 3.7 percent SAN DIEGO - San Diego|County #39;s unemployment rate was 3.7 percent in August, down from a revised 4.4 percent in July and 4.3 percent a year ago, the California Employment Development Department reported today.|County's unemployment rate dropped to 3.7 percent in June, the lowest level since the Great Recession, the state Employment Development Department reported Thursday. The rate was down from 4.1 percent in May and 4.8 percent in June 2016. The state's unemployment rate was 4.6 percent in June, down from 4.8 percent in May and 5.1 percent in June 2016. The state's unemployment rate has been below 5
664|3|U.S. Justice Department Cracks Down Internet Crime The FBI seized|"computers, software and equipment as part of an investigation into illegal sharing of copyrighted movies, music and games over an Internet ""peer-to-peer"" network, Attorney General John Ashcroft announced Wednesday."|1,000 computers in a 10-month operation to crack down on Internet crime. The operation, dubbed Operation Buccaneer, targeted 1,000 computers in 50 states and 10 foreign countries. The computers were seized in 2000 and 2001. The operation was a joint effort between the FBI and the National White Collar Crime Center. The FBI said it was the largest operation of its kind. The operation was part of a larger crackdown on Internet crime. The FBI said
665|0|Groups Petition U.S. on China Policies (AP) AP - A group of|industry, farm and labor groups, seeking to put pressure on the Bush administration before the presidential election, petitioned the government on Thursday to file an unfair trade practices case against China.|"30 U.S. companies and organizations is petitioning the U.S. government to take a tougher stance against China's policies on intellectual property and technology transfer. The group, which includes Apple, Google, Intel and Microsoft, said in a letter to President Barack Obama and other top administration officials that China's policies are ""a serious threat to the U.S. economy and to the global economy."" The letter, dated Tuesday, was sent to Obama, Treasury Secretary Timothy Geithner, Commerce Secretary Gary"
666|0|Kerry Dispute Revives Memory of Delta War (AP) AP - The controversy over the|"Vietnam war record of Democratic presidential candidate John Kerry has trained a fresh light on one of that conflict's lesser-known episodes  #151; the operations of America's ""Brown Water Navy"" in rivers, canals and mangrove swamps of the Mekong Delta."|sale of a Canadian company to a Chinese firm has revived memories of the Delta Air Lines strike of 1989, when a group of pilots and flight attendants walked off the job to protest the company's sale to a foreign firm. The Delta strike, which lasted 10 days, was the longest in the airline's history. The pilots and flight attendants were eventually forced to return to work, but the strike was a major embarrassment for the company. The sale of Delta to a Chinese firm has
667|0|SEVEN KILLED IN KABUL BLOODSHED At least|seven people have been killed in a bomb blast in central Kabul - the second deadly explosion in Afghanistan over the weekend.|"seven people were killed and 20 wounded in a shooting in the Afghan capital Kabul on Sunday, officials said, as the country's president warned of a ""new wave"" of violence. The attack took place in the city's diplomatic quarter, where the US embassy is located, and was carried out by a gunman who opened fire on a group of people, including children, in a restaurant, a police official said. The gunman was killed by police, he added. The attack comes amid a surge in"
668|0|GOP Sharpens Attacks As Convention Opens NEW YORK (AP) -- Sen. John McCain|said Monday it was fair game to criticize Democrat John Kerry's anti-war protests three decades ago, firing an opening salvo as Republicans at their national convention sought to portray President Bush as a strong wartime leader.|'s campaign is sharpening its attacks on Barack Obama as the Republican National Convention opens tonight. McCain's running mate, Alaska Gov. Sarah Palin, is scheduled to speak at the convention Tuesday night. McCain and Palin are scheduled to appear together Wednesday night. The convention is being held in the city's Jacob Javits Convention Center. McCain's campaign has been running ads in Ohio and Pennsylvania that accuse Obama of being soft on terrorism. The ads say Obama has said he would meet with leaders of terrorist groups
